Length (mm),Width (mm),Height (mm),Frequency (GHz),Substrate Material,Gain (dB),Feed Position,Bandwidth (MHz),Directivity (dB)
56.05096979040995,69.84205520384963,1.0392694268527818,5.124912351288179,FR4,-1.6401823273529712,Center,26.483697272611835,10.597556836383825
57.89021367387841,81.59049647107562,2.5025777987247886,4.160974486139028,FR4,-2.63456425042689,Center,37.6146561559849,10.273996221226763
19.645481020579844,93.44600375315072,7.417414455708868,1.8439887363131484,PTFE,-12.55812594245684,Edge,74.66070109276768,12.193536223691586
50.26711301411092,31.117787366990814,6.997468722203858,5.375174366934317,PTFE,-3.960747563680601,Edge,26.090468759224017,13.902580530178021
57.935553980952086,45.938432422837735,9.694427546158096,9.286656853083718,Ceramic,3.6084013240944826,Center,88.0965531239015,5.794065846430295
31.82234532712567,23.71744119973757,7.849340112257047,1.3605320714562503,PTFE,-19.059349381390504,Center,59.611722161117946,12.314964903403624
34.231890785444286,99.32351519425376,9.556954369582042,3.623148221444145,PTFE,-4.014973507310681,Edge,58.44692618613184,6.874119440975822
43.95557467941604,93.43008711318656,7.322864513813263,2.867868425851331,PTFE,-5.225333610818439,Edge,67.3926227727614,13.581770531571639
11.806407799995371,58.59614172525036,3.682469877754989,3.1433198829912667,Ceramic,-11.652360399970568,Edge,85.97447727401193,13.19063513861656
38.987124902486045,85.78299649387792,1.948284300257708,9.175910966914378,FR4,2.735295448873307,Edge,47.824736632175444,10.407937549855443
29.03032062968902,56.8862179544838,8.03641477010442,5.212621488108611,PTFE,-3.9918124904303434,Edge,74.24129220472508,12.102427986233115
39.47476169601232,66.12271192024838,6.797342993283243,5.196694716458369,Ceramic,-1.5187541664753166,Center,65.2585571196633,8.143501131837484
20.778591863732608,18.021198890441497,1.433674111539666,7.845180782097539,Ceramic,-6.373942959508888,Edge,41.362261613553706,9.711678989328146
90.14745526659054,77.97433784471271,4.240454193108805,2.390429836044332,Ceramic,-3.961428312544226,Center,90.29039890841264,13.216368977104716
63.42332081986438,21.494213527171134,9.611198339358577,5.385388186900457,FR4,-5.790866956384956,Center,83.79408172855425,9.592651971732138
71.11920872300406,84.34608672272755,5.503610311391811,4.869866927089538,PTFE,1.0193351952673266,Center,72.67614677267403,8.577982653254418
81.02541147466044,80.38252789033473,4.894562224177342,6.372196214919905,Ceramic,4.223611856488078,Edge,88.04653832753935,9.942124472503
54.85979790361515,73.78702279686789,5.119296446433646,9.996019329253947,FR4,4.307971063516479,Center,89.3835360767842,13.282492524372184
17.82282592786813,13.254434247228591,2.8799445160464736,7.925040046738424,Ceramic,-8.286593085950795,Center,76.66903813720279,8.352080473708728
58.3395887636693,37.28155203507957,4.318364537783157,4.580791327156845,Ceramic,-3.4066163591332765,Edge,86.96106626909376,6.737615931357438
62.81570062187912,33.680131291975854,4.328319303884589,8.447977470466423,Ceramic,1.7894747786804062,Center,75.79771693354269,12.120140203307807
77.0895526765897,42.41227667243672,1.4711951816872515,2.5363752698123214,Ceramic,-6.770858684082,Center,74.41126174082403,13.259782127080818
48.84935916067114,17.88784720874547,7.908108656661264,1.274173176780641,Ceramic,-18.48126136028508,Edge,69.48891025721474,6.006374785235334
21.48222725160074,94.32620407279563,4.748539887134911,2.8400353521784574,FR4,-9.62732102711051,Center,80.2173311646113,7.398741127559447
35.539831521885205,59.842201664113865,8.39961898134781,4.063704005028336,PTFE,-5.055854604631583,Center,32.68840842344589,6.419719897609939
42.67740667587716,37.49718795922212,8.653132010079059,5.595226817136039,PTFE,-3.5132040841399235,Center,90.46966073591427,8.479414115821665
68.13255171984412,45.72833653668551,2.9079464922879223,6.536162264870798,PTFE,0.7303318607562702,Edge,89.74748221961856,9.503509789054126
61.37004742020207,50.24822864543521,6.916181339531157,9.195451454929795,PTFE,3.650708049623824,Edge,22.33978264276473,12.488263369633064
42.048705330806165,64.05349000245556,5.250536237466836,5.588686085954119,FR4,-2.5117640060821644,Edge,86.06534004518102,11.51147584881674
98.78637239136818,56.4111484926848,8.921410641293367,5.511480801631564,FR4,0.525073182835949,Center,30.309589397875616,11.209285674784311
64.51973374211985,92.74527758929756,2.941666112588087,1.452187088406839,FR4,-10.750617450206391,Center,46.809508340731355,8.523749466096543
31.350411256239504,54.72671346152472,7.100318802790398,1.3142039739060145,Ceramic,-15.282318375764865,Edge,79.48066050332862,13.4144755308476
19.160422535836336,99.29422133409814,6.469769100274503,5.960439657247349,Ceramic,-1.70114352256137,Center,32.860791683864655,9.712871673981645
23.75732252658988,86.62824619705862,3.6577132981464953,4.9436075192351,Ceramic,-2.984550159621345,Center,85.43736192952497,14.791049380151545
32.136195554605735,28.765946292160223,2.229408132860553,8.552623554822688,PTFE,-2.210806818833369,Edge,86.57073423661936,11.341421382957368
24.46132359336001,93.75356931795248,6.8647578442954895,2.446116262406606,Ceramic,-8.625780464048077,Edge,60.597418700866896,6.262647415645027
26.79103216461752,20.472975809692848,7.647377123190976,1.2247449590534465,PTFE,-21.358907821635214,Center,20.510869737346688,11.76177562075434
35.65856518244624,83.57047376420724,3.84064609387015,5.0413489113711325,Ceramic,-1.2068975966850868,Center,42.96305065399302,8.25104015431699
25.603623576527934,44.256096412892205,6.803493436200824,3.1373070107703174,PTFE,-10.037639443231765,Center,69.35415347005937,11.863271966860975
90.70888821637828,89.01768884005625,4.556178168503529,1.446529360049537,Ceramic,-7.722193356637737,Edge,98.49489424219388,5.696411481624057
17.2210371095478,88.12510210967054,7.41886194954356,7.52138458162866,Ceramic,-0.6624547321512658,Edge,70.54508216133347,6.748814371759594
57.20602506132292,82.5332860105859,2.792937474046478,2.004336999615228,FR4,-8.980788633593846,Edge,40.78428648513278,13.557372589057863
46.935714429069535,81.10273926763553,9.01193502372557,6.474875500069945,Ceramic,2.030018000160409,Edge,70.72045624796891,7.271795570235149
98.41407552177458,37.42112251882367,3.5866863681902177,3.529447751502002,Ceramic,-3.3841245764161365,Center,63.198830377268436,13.3704112524294
20.08350119512471,17.282735474612696,4.310073889805376,2.561464453195198,FR4,-18.18662683168345,Edge,82.3876316120915,7.792760884544104
45.80700391411675,46.26821608886453,1.522827568723148,4.417763706273857,PTFE,-4.345329143588161,Edge,28.558451106156674,11.428819100587077
97.2523389947832,25.61720634878578,2.0036099108914875,8.213011986006583,FR4,0.4934547602658153,Edge,80.88223220016224,11.94150573509831
87.89564133045822,72.54559800122155,5.642757124410953,4.528842192141154,FR4,-0.5953847890423569,Edge,63.301326294088824,10.12654753145053
83.5364863854352,41.1489753884007,3.4083340905517434,7.756926842899501,PTFE,2.64462098898235,Edge,97.03936030871957,8.053106766967312
33.211254434044584,97.80491807739234,8.51932203167975,2.129376671192356,Ceramic,-8.318490430408177,Center,47.34977328309489,7.126443763710961
25.379882865105923,67.68748696107988,1.1322404978945846,7.954942776985712,PTFE,-0.1488039887129905,Center,70.60975145071585,5.331893545624262
70.17788979319879,84.02325072709249,4.411846438047426,3.132399924159838,Ceramic,-2.3764580564054114,Edge,94.5622484408014,8.039464012407239
93.64383902148272,21.92722054676636,4.0361099209218345,7.096538168999855,Ceramic,0.1455588049427358,Center,28.20077823925434,11.531627905312831
60.10866037125368,87.58130340453603,1.1739486782584092,6.092033993568967,PTFE,2.397205668441312,Edge,94.9782789789161,14.383048184484826
61.44514205229099,93.0481471462055,2.119315591004592,9.362302454905189,FR4,5.238693573781057,Edge,75.03085778406506,13.71204482263052
35.19811842942558,53.83557269370423,4.722784074267717,4.485902661777827,PTFE,-4.698640454225708,Center,25.42696472841375,12.660647765353026
79.25436398727432,64.56276439758797,5.43578126002702,1.595486699509964,Ceramic,-8.852083212280213,Center,44.0770853557453,12.884473432532987
26.833937370177104,78.83288208126959,4.638607725293822,1.1723993699612762,PTFE,-15.876095634911788,Edge,76.65376709162253,11.649849034759953
39.131131276381936,25.73547645343713,5.778439105708845,8.441727048754778,PTFE,-1.952352944954528,Edge,25.388048117501736,7.60286857566003
48.28927947547751,55.23094688170982,6.356185074151134,5.722620738952889,Ceramic,-0.587768569632421,Edge,66.57363681410186,14.071950307058298
55.68493408160095,45.87967249950818,1.089314390150521,7.977196466514544,FR4,0.3496733639675335,Center,47.67064455623654,11.70732311905834
31.816875917357223,23.17365929460242,5.176856435081535,3.109830400103632,PTFE,-11.980269612666255,Edge,69.67324142139816,10.6044063098044
20.33531422652832,43.07809800623783,9.671493167988295,4.105753709619103,Ceramic,-8.30706804498319,Edge,23.65936270500103,6.1098946921348105
64.95580381974693,16.135507844694423,5.671290521165939,1.2709348499018704,Ceramic,-17.71352822668782,Edge,89.7229444921901,9.470555438064254
35.97674979162302,12.323071625453828,7.097880407130579,9.65343092116701,PTFE,-4.350482375810438,Center,97.87911753419175,9.603582712019263
62.31143992803511,22.16496602393405,3.8067747212519487,7.010811160307321,FR4,-3.443198631821258,Edge,97.51022842285532,13.645636095226699
23.89264437467821,96.68036004302564,7.965922403374863,9.398845789833755,PTFE,2.585990036776999,Edge,79.97214653943398,10.466482201877884
53.30260916693357,59.45765823055153,7.956293336885036,3.389467666861651,FR4,-6.148719996555756,Center,30.406899210450558,8.804005489704096
57.93304892964273,96.9239945037898,5.69166442888725,6.503172501030948,FR4,1.9951697884369115,Edge,80.6610556743218,14.768003285106593
14.664118314018422,48.92480904971188,9.784124409512922,7.10649971463374,FR4,-6.169946779060542,Edge,21.96695331670412,6.107205933263157
40.294385037452855,38.06345197767336,2.1299519328638805,3.857947302318296,FR4,-8.176259728529404,Center,21.76988412231978,9.225484283119446
22.09732092450768,55.55276765562197,1.152528984006229,8.632983115140672,PTFE,-0.8978541587288413,Edge,45.8888175319633,5.420246751714053
15.703747342549097,49.55605197696191,7.931423905813864,9.52445316610223,Ceramic,-1.5121989968911465,Center,59.091455232373264,12.399041207669303
99.09642091509508,19.509821583556956,8.264399836283943,8.963696059264038,Ceramic,1.9128551121546469,Center,81.63259342462345,14.180765521991507
39.01184604772507,67.67436832211857,2.0818650620851864,7.651602783454352,Ceramic,1.891255453632883,Edge,74.66363012852042,7.800373295504894
82.88870012691714,29.443436425863965,3.390245496627455,3.497182117524586,Ceramic,-5.250796766287598,Edge,55.67221651013987,13.583416767991208
32.917658928738746,65.76291594080466,1.1579712702996603,3.5345443789506854,Ceramic,-5.679231194192056,Edge,41.89013330253327,7.922182304618977
71.33524500015363,68.51809831583381,3.639777497025082,9.67024288401434,Ceramic,6.599842224808729,Edge,99.76996001261689,14.107701616439153
78.42050739007179,23.68223678157833,7.958276865268044,1.0925604634212285,PTFE,-17.05409194316306,Center,54.094504178877834,12.539619035967839
63.60748665470599,15.521466439960134,5.6616447494132105,7.4444497591793,FR4,-4.379850667328373,Edge,56.11096194637404,13.049067768414385
52.441856969514255,80.26854274615958,4.132860338514593,7.356215462997359,Ceramic,3.575323226444436,Center,33.089905695333535,5.1800655560045445
47.06568227325417,51.382038139238816,4.345653654156973,6.604205868548177,PTFE,-0.2799563104684603,Edge,83.58476389999436,14.62810357074026
41.39814398886958,15.23474159549282,1.0121826314392135,9.910979614781793,Ceramic,-2.079508711947253,Edge,75.49457806251908,12.266709920703232
93.65762298230432,99.53796854527904,3.698204748087123,3.806914921873527,Ceramic,1.3067824664955283,Edge,37.66156902310083,8.047510953861334
84.75574670089563,15.200250489672998,6.818128674741375,4.059746774139233,FR4,-8.490734690115053,Center,26.590483649267416,13.29394664858847
96.85242195998612,72.55317059726978,9.767749994347216,1.710454626519,FR4,-8.631012614305115,Edge,74.43994416597704,7.8152119841492995
21.186750113699027,98.53110327370725,8.623547442855095,4.9851832288936375,FR4,-4.610913183960993,Edge,72.36089714249081,13.727538395661279
75.77807276832799,31.526209379433304,1.212354681809762,3.349436736113633,Ceramic,-5.718411300064263,Edge,41.86076215985675,6.12580390411937
94.4506411138934,22.802443181847657,9.087045442073554,4.090480319598798,Ceramic,-4.432650925863075,Edge,96.06908498003283,12.036859774607958
26.310975954909413,20.9246445480186,8.048785719687633,8.511146112300649,Ceramic,-3.9922886066211487,Center,32.08463134247202,10.406984766449103
15.984664063009976,37.2947632810836,8.023385112138824,9.419360621747462,FR4,-4.526970421494823,Edge,54.586784083408155,5.965344701954408
76.70085843610532,19.0941229909582,5.121961831032143,2.6715976480466708,PTFE,-10.319104772688108,Center,95.4892736134079,7.41893828258839
61.70258018619207,72.29452075247187,4.582047636590525,4.352580383981193,Ceramic,-0.7309769088925601,Center,53.57818535408978,5.1240403627731475
85.76458990824449,15.60626183170564,3.7262415594987335,9.357675059038549,Ceramic,0.6894282516937971,Center,71.08207581312683,9.68767965464506
22.579513896366056,55.84799153348107,1.591253730589292,1.5562761462030037,Ceramic,-15.151045311474643,Center,51.80755183702354,8.012652607600003
81.57405806739011,99.70271684676791,3.054118271443292,1.8312447530024063,PTFE,-6.154006753066285,Center,41.937216187893604,10.983574842977589
28.14645880429701,83.25732425554169,3.2194327148022217,2.465118902856064,Ceramic,-8.464780441706225,Center,98.71821183678625,7.972378077086172
24.729034857913405,65.36974944079098,5.356693627391814,6.356915507141872,PTFE,-2.360756572669306,Edge,52.74672050520344,7.999191115069847
24.78392181378936,37.56282587079505,7.726999659370246,2.354250439053977,Ceramic,-12.87366392466425,Center,91.52793629433076,12.431931987316034
83.3117248208244,66.15062526624746,5.26428845558152,9.7126874330566,PTFE,6.647663825687862,Center,38.39636847128689,5.481428359783535
69.867749862658,57.43373175204864,1.5206000450244457,5.020430745326683,Ceramic,0.0492575328360615,Center,37.04837632200666,14.028949951919872
57.07588822922074,48.34750455013344,9.620108208893836,5.513661643151497,FR4,-2.5238429481470503,Edge,22.49072663076091,13.522638743911815
42.29474357111523,21.76393390661795,9.48451887184701,3.219927542248658,FR4,-11.963752666506808,Edge,72.13334603007081,11.678046832264066
88.94804867317974,89.79437937164201,8.066705888335676,5.238642271912601,FR4,1.6473180518933048,Center,49.48210749790089,10.932215701073844
45.32005966803718,50.48061839391902,9.921951114077984,6.957222693733104,FR4,-1.3180430982116491,Edge,89.14865998717096,13.923024981396523
83.49394955244193,27.516026063868857,5.900340995202367,7.760594232586385,Ceramic,1.4103067067695898,Center,57.85679253532457,6.853301795287145
49.52214177131966,43.09834157895607,9.664915152278857,7.784812744389217,FR4,-0.643349400252585,Center,97.45547423317774,5.789691621908286
43.92499864824168,47.27167772760343,1.680445365550757,6.201020014246795,PTFE,-1.4891348331223953,Edge,34.84204125624969,7.395101699095381
51.64118071026458,84.47841060101868,4.291126734352342,9.139237974944717,FR4,3.8547061055920735,Center,89.48985343644887,12.945782787001903
37.12400867477279,76.02529425052619,3.0284314120608924,8.356670625754983,FR4,1.1858828613459318,Edge,82.12774822333934,5.346702667264833
77.2848442158626,79.23744042772059,2.7624977572084304,7.813433032287628,FR4,3.966173035307708,Edge,81.67374757152416,10.828068350834897
55.24483510832312,10.992813798578249,2.267226540034085,1.5004496951241455,Ceramic,-18.64156567362952,Center,87.58265824935101,14.954375161913099
30.89914256321356,47.45385983617854,6.60172277409397,1.0619016599768438,FR4,-19.5770468838465,Center,80.88191927543991,13.556960938375394
90.96171159471116,53.32097364717912,8.031896701725746,2.9120254947592565,PTFE,-4.370054818369665,Edge,70.09762573051323,10.214456890435894
44.55020992358903,11.727304914075102,6.204685594783246,6.971712345221071,FR4,-7.713643677498583,Center,30.499590214591006,5.636409092866423
58.919757500258974,33.38318878705308,2.322664386293887,4.700777399942912,FR4,-5.379631175862087,Center,22.602094359300153,13.313735143857098
91.58248998680922,78.42608408099215,8.300113929401238,4.621656333693806,FR4,0.0977701516612018,Center,93.66782782525495,10.989785081772105
66.18141963225929,22.33987351560992,6.723592364473556,8.961281994066525,PTFE,0.2340455412750873,Edge,69.33202516165905,6.1493299705956685
20.520823663752765,58.17791183073325,4.493491355142959,9.060065633186548,FR4,-1.8487565380581084,Edge,83.7229832780941,5.938572848233562
94.58489112521276,29.368168481551372,7.067172659824567,9.182577376482271,PTFE,3.18475302004821,Center,58.52178812100401,14.096268194365924
66.4937247764276,11.090869717950394,3.3391448131854955,3.8249026886352455,PTFE,-10.181654761670869,Edge,29.38465511699156,11.692002629380784
40.14150531913775,31.70813118395873,4.106729876447894,7.219502314653356,FR4,-3.54312438170031,Edge,30.014863376204033,13.292867993167555
22.53448653970485,97.82863794190484,9.257372588187913,3.444698631469327,PTFE,-6.335363836104135,Edge,74.84522297831771,13.789789002822673
81.46226703432664,82.13834006946907,3.614540551042784,2.715488497670048,Ceramic,-3.0680165094778253,Edge,54.424471591957015,10.717723520483222
65.80654803356622,96.361897988893,5.229894413421429,2.661692116126323,FR4,-5.236011671903081,Edge,36.04197813602694,10.174463517550413
58.01149827786894,53.90686395337262,9.011270236564132,4.078968587772346,FR4,-4.598323878083733,Center,59.327563739314954,9.304274103209902
90.4503324745862,19.87625788097532,7.369492152407747,4.869618578018395,PTFE,-4.2141784085686,Center,25.13671496601073,8.169465877911193
80.97374901020777,59.31635400763236,1.5598290354823248,8.478542539495615,PTFE,4.870085801718522,Center,66.5577121531519,9.345959608587117
23.650739175947606,50.89396011039648,2.325727398510733,2.079019841254409,FR4,-14.598630271931444,Edge,41.51947235480782,12.738796557301564
38.05498610159934,85.99213744656544,1.0705743169472512,7.614332626554048,Ceramic,2.781340011623148,Edge,83.80472805097506,11.019234310151315
32.36402258330192,18.827432270582012,6.678296112062471,5.7830942277037485,PTFE,-7.419783957404955,Center,44.8289567138859,13.925232899548462
76.95516633154092,53.94170233196004,5.029060828693765,3.5915080840839324,PTFE,-3.2243639648747218,Edge,56.4176119265441,9.433800143791878
13.017919126220145,23.50437982245858,2.20847365812048,5.4353762607954215,Ceramic,-10.438504077934931,Center,20.92964319264805,11.07089578718754
61.29007163841849,39.22083342010539,9.621407089510932,3.699478627993204,Ceramic,-4.828120076250783,Center,25.795751023564712,11.313075530919887
78.62128171666215,76.36213696490196,5.766937515510579,6.364737597144754,FR4,2.0988794086861797,Center,51.399484512534784,10.916971623063255
88.90890730855745,52.84163164318899,3.1770396470160027,4.904595305697198,Ceramic,0.5312784833726483,Edge,58.39510677736988,12.026337730855163
40.78735738443167,43.82994566311924,5.505432140392368,2.4796497617099087,FR4,-11.350140721328142,Edge,68.0016438495443,7.374334683748063
83.91315742048116,45.50286507130318,7.11658299461597,2.0492476710012704,Ceramic,-7.949422942328034,Center,43.33300629674426,10.123637775457906
19.95685632596865,51.3502091565388,1.6861529617620803,5.920261138649171,PTFE,-4.958364476673404,Center,75.5985508901234,6.042248028083477
86.18070625610663,80.65148894533512,3.472334335431028,9.12171729957493,FR4,5.860843961982698,Center,88.80979177513636,8.845113276448124
21.47397960987842,90.2876220046211,8.262689417955944,4.09561917901917,FR4,-6.639113718284385,Center,82.38807911146799,9.876670686212645
45.755856150433054,95.98012178535356,5.136983833623951,7.597000965003609,FR4,2.278210867070671,Edge,23.16950602786857,11.522242595454724
81.75658292015983,80.82130476297655,5.919194278290654,6.927952194457903,Ceramic,5.012583532618775,Edge,58.44055578062631,14.505310525862035
23.49256846138964,38.38662061732114,4.895344019885224,9.38399422878533,PTFE,-1.5126667678325458,Center,28.39441427345399,11.006510665483558
30.632625570937734,71.93212354778879,1.395099483787046,8.388829155692267,FR4,0.1441854450992409,Center,39.363601269002196,12.435939161765598
75.00273115537597,49.38428116498528,2.491748018381404,6.099447330149167,FR4,-0.3684447346606823,Edge,98.93300746137172,10.062660594952028
74.80328828914669,32.92035598414461,5.009874748677018,6.9132744841069655,FR4,-1.0533844590945154,Edge,31.39964343212106,11.341040313763314
67.70328695967676,85.67844214833303,2.8826691886713505,9.085478199256317,FR4,5.040856374814561,Center,59.911052276108485,5.7093221613377345
72.455360002039,13.458371406609247,1.4498112579371083,4.595669061282413,PTFE,-7.373920002659659,Center,69.45245874544952,7.54391580841847
58.84519990128366,91.15857929218812,8.592846976466413,3.941152352719996,Ceramic,-0.7924496207404097,Center,76.19719764352831,8.618530932051387
32.66191530162575,51.53297181622607,9.830732762477044,1.0972997527167672,PTFE,-17.44375123336686,Edge,64.77189467895313,9.724933550065135
41.112639415352746,67.34813291274523,8.138285865970655,8.438959667723179,FR4,1.187874830046701,Edge,20.781667793534695,5.456487455023837
26.34379451212831,69.34185299852044,8.684064295342004,8.208826303630284,PTFE,0.3908338308427406,Edge,46.11690465951935,6.400240975533177
91.76055052002656,90.56059666358829,3.1777941728534085,1.9400906629013623,FR4,-6.808519222906959,Center,61.416931470776916,7.768143077913058
62.50526152895084,67.30027139504867,9.645642779618798,6.191716430194302,Ceramic,2.0755550861837,Center,27.02931993158667,14.715326909010507
46.07662750872759,65.25402262840555,2.772331340080856,5.1758352835019865,Ceramic,-0.939511329029521,Edge,48.050154496734464,8.313470071030508
51.58052232797194,15.998683650462096,9.562868293256493,2.0683818595820034,Ceramic,-14.521685729234118,Edge,22.656248703309323,9.820410581120825
95.2555005650634,56.656721975068365,9.95337364569356,9.825114043546511,FR4,5.407254483383389,Center,26.28627977240166,6.960977127383929
23.801626280447216,23.51521007353375,7.405505251714438,2.932262987170199,PTFE,-13.687911907483455,Edge,51.75386209612768,11.107800710757683
62.76068488151175,76.3690391849337,9.830293586126396,1.6051076208150503,Ceramic,-9.083866856654211,Edge,30.617260323444828,7.806832155159743
55.52998109960194,56.0999728731407,6.125858016103933,6.353626415517186,FR4,-0.7655773149707567,Center,65.40326786092464,7.069925784384267
65.0308811891183,71.2205001287518,3.335876048584813,7.649800094197294,FR4,2.5693357139513315,Edge,75.15719753098125,10.16572628445979
11.629916543875646,13.750561054214584,4.932962970990587,1.291991014424683,PTFE,-26.247365190148493,Center,84.04693592872663,5.055057991604208
88.49115180497364,17.63128144412229,6.342048418409074,6.9284587485432,Ceramic,-1.2554300291577944,Center,36.012019539584806,5.076640326492253
93.89064542352511,74.4691049256414,1.6577340582431348,5.79062688356309,FR4,1.9395836388757568,Center,33.398606580725584,7.190688091018577
60.8619865230288,16.487590239880603,6.601089381555215,1.929385079875436,PTFE,-14.788113818490183,Center,28.36542722675202,5.367213625008212
72.6985741489203,16.413105498873275,9.83060053086065,2.5527148925172587,Ceramic,-11.092787218198731,Center,70.91441996349093,6.0802575413069135
93.0249443059566,11.08976277113987,2.7109688480535485,6.111768675844725,PTFE,-4.65297031255004,Center,76.5180581189521,8.388606493387517
73.65147708820587,96.0851258469532,8.13335604659545,3.667218521619596,PTFE,-0.7264131926613149,Center,22.526891586051363,13.025856795798129
23.72851386228352,76.37575235131062,9.171089144016577,9.444841557861844,FR4,0.3252413473059678,Edge,94.89697969949519,10.720486433693008
61.86595241501318,41.79262676518577,9.493314335381989,8.368662065356457,FR4,0.8177217454143637,Center,24.157702692117795,10.126677259564165
64.60435417445703,36.68820231588897,9.641220439649024,9.852104858622967,FR4,1.8575501361124904,Center,63.30370682408564,7.934888232081216
48.17176041721474,41.47329067712646,5.693136748493248,3.3370375505537258,PTFE,-7.038693218215938,Edge,76.72484155607332,14.317537194328164
76.27998120622506,79.71881780630636,9.795771171923532,9.727512695181794,FR4,5.838837805348608,Edge,89.67752989968685,8.970150412371916
94.09303132921134,69.5233549963373,7.81579186420995,4.881104828124021,PTFE,1.4157192901493951,Edge,77.12695457059422,5.870927667957715
93.30116616160988,26.667601108072112,2.455042926132657,4.127669157823791,PTFE,-4.238717394814692,Center,84.13824664558335,11.170665161178013
50.57554342637189,25.66984018006759,5.29210095821173,1.4531457427241792,FR4,-17.38109188610772,Edge,47.15601540342448,6.138383934766014
20.19142412566797,18.85560847420576,7.464980578348036,1.4748873207364237,Ceramic,-20.818748127030624,Center,85.18600909972098,8.45223142801692
98.63570790661012,69.42724477312044,3.22606284237175,7.228101303519892,Ceramic,5.536125577677197,Center,26.409187710774013,10.074119387178088
85.50082778013407,78.79353959995623,6.765536651939986,5.121360949906251,Ceramic,2.472317012494872,Center,91.58533248484221,13.742225246851758
21.219641308294012,33.85417854925036,6.999404311419573,3.0386946343249512,PTFE,-12.294280856879086,Center,63.8073900922989,9.935465803401186
92.87576943556353,11.885046492782154,2.464297694277093,6.525732756927094,PTFE,-3.789906437415609,Edge,85.3838215969995,12.022587660316642
88.29067258559155,17.39545007287846,6.085767812074806,3.2757230642510007,PTFE,-8.341876703362626,Edge,56.18546276146401,14.928168389990704
56.69542514134649,97.10740313605274,7.944642198807469,6.198685789099804,FR4,1.4930834263356312,Center,71.48621561572199,6.314891198979816
63.21478921704363,36.59002997296783,5.490060980823477,4.232878722844213,PTFE,-4.336994118696654,Center,62.11221287488905,7.747315255195195
45.91024334831173,79.23008330543203,1.1089280509849668,8.411970039506372,FR4,2.3450388268863547,Center,78.52716174042655,8.945760755976464
14.92854749398282,66.21972119688374,1.0813462217136296,8.386265446901014,FR4,-3.339491473468742,Edge,26.530398562447168,9.218281785388314
40.16775174813108,44.37456756876063,4.21326409573011,5.296153583101612,Ceramic,-3.0106720042510204,Center,24.828166719245104,9.110210752655458
82.25681037382103,28.51185359759996,9.335746615886038,4.157371984015141,Ceramic,-3.921649123958724,Center,39.768258720811716,14.07611002556555
10.416882070414257,20.92477763434658,3.058091016432479,4.263038169031851,Ceramic,-14.021629587541652,Edge,32.76357440905507,12.140326444668563
40.014925452202974,65.35116712349799,6.709273199845184,8.251430731013961,FR4,0.7444261767249709,Edge,89.74268532737614,11.079052140907038
45.8351824231849,79.71704025740092,2.998682836239885,3.953615345178508,FR4,-4.193523017058157,Center,37.53711898864354,8.093727178627821
58.36560426441306,67.95138281870176,3.8950299069359375,2.881534363361614,FR4,-6.584883676392831,Edge,98.0692204655305,13.237903842212948
92.78700547714844,57.727191992424245,8.632378806413357,1.7621950768777614,PTFE,-8.301769635719074,Edge,46.951663341688544,14.550605114849889
41.17113949293651,13.775610108847264,7.559752980429522,5.200238087959676,FR4,-9.903410737854792,Center,34.569433255095944,13.211982825502265
41.22578817066049,97.16398998349456,1.858593495818896,5.339188890278577,Ceramic,0.5762487923341958,Edge,83.17588057139832,5.015651051914729
76.37511232987735,81.88427724891172,4.858318188877902,8.568178393626164,Ceramic,6.619293823562874,Center,72.69662204007008,11.36401370183407
50.69961468008265,36.35398330308683,1.26252787280738,2.991148268014576,FR4,-9.588587148038531,Edge,59.85565731625112,5.511353814421007
30.21443406459837,98.19732964229657,5.328011319427081,4.428921463015599,FR4,-4.111811589407819,Center,64.42908407501051,7.576072203337219
50.7195564519424,64.16934306726898,6.9619061053096125,8.27565165004322,Ceramic,3.48107443099843,Center,77.53614226178111,5.595247003477716
22.677131834181985,62.418039238652185,2.066523612383364,8.412612496740762,FR4,-1.7533124266296745,Center,38.2763793065039,11.037954529493877
25.874828785560094,77.3265861486579,3.5999644501824912,4.461499683808913,Ceramic,-3.998319450181153,Edge,99.70671328453935,11.865899134926067
54.853099546553175,83.05928092811239,4.580529629519413,5.132116209580128,PTFE,0.2802978110419876,Center,97.98345297174265,6.144876380659051
47.70329045540931,69.08307465983523,9.275779221904449,3.7295730176435455,Ceramic,-3.3876177663110454,Edge,72.02605490775495,8.838388830449794
92.336131096129,21.528617172958,9.939295138806676,9.392993905773809,PTFE,1.928433673421896,Center,35.96339607433161,9.56236508955542
42.61545092049698,40.44407553950485,1.4042016909605426,2.067793891674223,FR4,-13.08654761899606,Center,74.41825939450331,8.690530217609165
62.25295152502391,93.52752762934448,7.849071311458529,9.40374480701323,FR4,5.356098119445099,Edge,25.775872718334067,6.210250004851931
66.90378591275774,30.215405065946676,4.3455165976210886,7.154798066518089,PTFE,-0.3627864571709138,Center,22.452200176464487,9.189477901874755
11.178501092950029,43.4950321453762,4.5321236760653205,5.784149374180581,FR4,-9.647890293433598,Center,40.6146310808971,12.51178047808418
69.71836348150396,48.88691946497764,7.788384760123204,1.2939315470604629,PTFE,-12.9479006362033,Edge,57.009836539145304,5.710076645332554
26.02323701827763,49.5464490725007,9.265837889308678,5.280365726398075,FR4,-6.203894001657739,Center,89.46180043267044,5.801800140819035
